leadid,obsid,ccode,startobs,endobs,year,tenstart,tenure,tenureyears,tenureend,age,female,LatinAm,Europe,Africa,Asia,MidEast
"A2.5-6271","GAM-1965",420,5114,5478,1974,3240,3604,10,0,50,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,5479,5843,1975,3605,3969,11,0,51,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,5844,6209,1976,3970,4335,12,0,52,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,6210,6574,1977,4336,4700,13,0,53,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,6575,6939,1978,4701,5065,14,0,54,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,6940,7304,1979,5066,5430,15,0,55,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,7305,7670,1980,5431,5796,16,0,56,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,7671,8035,1981,5797,6161,17,0,57,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,8036,8400,1982,6162,6526,18,0,58,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,8401,8765,1983,6527,6891,19,0,59,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,8766,9131,1984,6892,7257,20,0,60,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,9132,9496,1985,7258,7622,21,0,61,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,9497,9861,1986,7623,7987,22,0,62,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,9862,10226,1987,7988,8352,23,0,63,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,10227,10592,1988,8353,8718,24,0,64,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,10593,10957,1989,8719,9083,25,0,65,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,10958,11322,1990,9084,9448,26,0,66,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,11323,11687,1991,9449,9813,27,0,67,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,11688,12053,1992,9814,10179,28,0,68,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,12054,12418,1993,10180,10544,29,0,69,0,0,0,1,0,0
"A2.5-6271","GAM-1965",420,12419,12621,1994,10545,10747,29,1,70,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,12621,12783,1994,1,163,0,0,29,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,12784,13148,1995,164,528,1,0,30,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,13149,13514,1996,529,894,2,0,31,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,13515,13879,1997,895,1259,3,0,32,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,13880,14244,1998,1260,1624,4,0,33,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,14245,14609,1999,1625,1989,5,0,34,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,14610,14975,2000,1990,2355,6,0,35,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,14976,15340,2001,2356,2720,7,0,36,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,15341,15705,2002,2721,3085,8,0,37,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,15706,16070,2003,3086,3450,9,0,38,0,0,0,1,0,0
"A2.5-6274","GAM-1994",420,16071,16436,2004,3451,3816,10,1,39,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,265,365,1960,1,101,0,0,45,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,366,730,1961,102,466,1,0,46,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,731,1095,1962,467,831,2,0,47,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,1096,1460,1963,832,1196,3,0,48,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,1461,1826,1964,1197,1562,4,0,49,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,1827,2191,1965,1563,1927,5,0,50,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,2192,2556,1966,1928,2292,6,0,51,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,2557,2921,1967,2293,2657,7,0,52,0,0,0,1,0,0
"A2.5-6277","MLI-1960",432,2922,3245,1968,2658,2981,8,1,53,0,0,0,1,0,0
"A2.5-628","BLZ-1989",80,10903,10957,1989,1,55,0,0,70,0,1,0,0,0,0
"A2.5-628","BLZ-1989",80,10958,11322,1990,56,420,1,0,71,0,1,0,0,0,0
"A2.5-628","BLZ-1989",80,11323,11687,1991,421,785,2,0,72,0,1,0,0,0,0
"A2.5-628","BLZ-1989",80,11688,12053,1992,786,1151,3,0,73,0,1,0,0,0,0
"A2.5-628","BLZ-1989",80,12054,12237,1993,1152,1335,4,1,74,0,1,0,0,0,0
"A2.5-6280","MLI-1968",432,3245,3287,1968,1,43,0,0,32,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,3288,3652,1969,44,408,1,0,33,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,3653,4017,1970,409,773,2,0,34,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,4018,4382,1971,774,1138,3,0,35,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,4383,4748,1972,1139,1504,4,0,36,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,4749,5113,1973,1505,1869,5,0,37,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,5114,5478,1974,1870,2234,6,0,38,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,5479,5843,1975,2235,2599,7,0,39,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,5844,6209,1976,2600,2965,8,0,40,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,6210,6574,1977,2966,3330,9,0,41,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,6575,6939,1978,3331,3695,10,0,42,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,6940,7304,1979,3696,4060,11,0,43,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,7305,7670,1980,4061,4426,12,0,44,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,7671,8035,1981,4427,4791,13,0,45,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,8036,8400,1982,4792,5156,14,0,46,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,8401,8765,1983,5157,5521,15,0,47,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,8766,9131,1984,5522,5887,16,0,48,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,9132,9496,1985,5888,6252,17,0,49,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,9497,9861,1986,6253,6617,18,0,50,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,9862,10226,1987,6618,6982,19,0,51,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,10227,10592,1988,6983,7348,20,0,52,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,10593,10957,1989,7349,7713,21,0,53,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,10958,11322,1990,7714,8078,22,0,54,0,0,0,1,0,0
"A2.5-6280","MLI-1968",432,11323,11407,1991,8079,8163,22,1,55,0,0,0,1,0,0
"A2.5-6283","MLI-1991",432,11407,11687,1991,1,281,1,0,50,0,0,0,1,0,0
"A2.5-6283","MLI-1991",432,11688,11845,1992,282,439,1,1,51,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,11845,12053,1992,1,209,1,0,46,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,12054,12418,1993,210,574,2,0,47,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,12419,12783,1994,575,939,3,0,48,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,12784,13148,1995,940,1304,4,0,49,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,13149,13514,1996,1305,1670,5,0,50,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,13515,13879,1997,1671,2035,6,0,51,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,13880,14244,1998,2036,2400,7,0,52,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,14245,14609,1999,2401,2765,8,0,53,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,14610,14975,2000,2766,3131,9,0,54,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,14976,15340,2001,3132,3496,10,0,55,0,0,0,1,0,0
"A2.5-6286","MLI-1992",432,15341,15499,2002,3497,3655,10,1,56,0,0,0,1,0,0
"A2.5-6289","MLI-2002",432,15500,15705,2002,1,206,1,0,54,0,0,0,1,0,0
"A2.5-6289","MLI-2002",432,15706,16070,2003,207,571,2,0,55,0,0,0,1,0,0
"A2.5-6289","MLI-2002",432,16071,16436,2004,572,937,3,1,56,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,232,365,1960,1,134,0,0,54,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,366,730,1961,135,499,1,0,55,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,731,1095,1962,500,864,2,0,56,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,1096,1460,1963,865,1229,3,0,57,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,1461,1826,1964,1230,1595,4,0,58,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,1827,2191,1965,1596,1960,5,0,59,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,2192,2556,1966,1961,2325,6,0,60,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,2557,2921,1967,2326,2690,7,0,61,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,2922,3287,1968,2691,3056,8,0,62,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,3288,3652,1969,3057,3421,9,0,63,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,3653,4017,1970,3422,3786,10,0,64,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,4018,4382,1971,3787,4151,11,0,65,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,4383,4748,1972,4152,4517,12,0,66,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,4749,5113,1973,4518,4882,13,0,67,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,5114,5478,1974,4883,5247,14,0,68,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,5479,5843,1975,5248,5612,15,0,69,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,5844,6209,1976,5613,5978,16,0,70,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,6210,6574,1977,5979,6343,17,0,71,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,6575,6939,1978,6344,6708,18,0,72,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,6940,7304,1979,6709,7073,19,0,73,0,0,0,1,0,0
"A2.5-6292","SEN-1960",433,7305,7670,1980,7074,7439,20,1,74,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,7671,8035,1981,1,365,1,0,46,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,8036,8400,1982,366,730,2,0,47,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,8401,8765,1983,731,1095,3,0,48,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,8766,9131,1984,1096,1461,4,0,49,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,9132,9496,1985,1462,1826,5,0,50,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,9497,9861,1986,1827,2191,6,0,51,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,9862,10226,1987,2192,2556,7,0,52,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,10227,10592,1988,2557,2922,8,0,53,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,10593,10957,1989,2923,3287,9,0,54,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,10958,11322,1990,3288,3652,10,0,55,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,11323,11687,1991,3653,4017,11,0,56,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,11688,12053,1992,4018,4383,12,0,57,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,12054,12418,1993,4384,4748,13,0,58,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,12419,12783,1994,4749,5113,14,0,59,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,12784,13148,1995,5114,5478,15,0,60,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,13149,13514,1996,5479,5844,16,0,61,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,13515,13879,1997,5845,6209,17,0,62,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,13880,14244,1998,6210,6574,18,0,63,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,14245,14609,1999,6575,6939,19,0,64,0,0,0,1,0,0
"A2.5-6295","SEN-1981",433,14610,14701,2000,6940,7031,19,1,65,0,0,0,1,0,0
"A2.5-6298","SEN-2000",433,14702,14975,2000,1,274,1,0,74,0,0,0,1,0,0
"A2.5-6298","SEN-2000",433,14976,15340,2001,275,639,2,0,75,0,0,0,1,0,0
"A2.5-6298","SEN-2000",433,15341,15705,2002,640,1004,3,0,76,0,0,0,1,0,0
"A2.5-6298","SEN-2000",433,15706,16070,2003,1005,1369,4,0,77,0,0,0,1,0,0
"A2.5-6298","SEN-2000",433,16071,16436,2004,1370,1735,5,1,78,0,0,0,1,0,0
"A2.5-6301","BEN-1960",434,0,365,1960,1,366,1,0,44,0,0,0,1,0,0
"A2.5-6301","BEN-1960",434,366,730,1961,367,731,2,0,45,0,0,0,1,0,0
"A2.5-6301","BEN-1960",434,731,1095,1962,732,1096,3,0,46,0,0,0,1,0,0
"A2.5-6301","BEN-1960",434,1096,1395,1963,1097,1396,4,1,47,0,0,0,1,0,0
"A2.5-6304","BEN-1963",434,1396,1460,1963,1,65,0,0,51,0,0,0,1,0,0
"A2.5-6304","BEN-1963",434,1461,1479,1964,66,84,0,1,52,0,0,0,1,0,0
"A2.5-6307","BEN-1964",434,1479,1826,1964,1,348,1,0,51,0,0,0,1,0,0
"A2.5-6307","BEN-1964",434,1827,2159,1965,349,681,2,1,52,0,0,0,1,0,0
"A2.5-631","BLZ-1993",80,12237,12418,1993,1,182,0,0,53,0,1,0,0,0,0
"A2.5-631","BLZ-1993",80,12419,12783,1994,183,547,1,0,54,0,1,0,0,0,0
"A2.5-631","BLZ-1993",80,12784,13148,1995,548,912,2,0,55,0,1,0,0,0,0
"A2.5-631","BLZ-1993",80,13149,13514,1996,913,1278,3,0,56,0,1,0,0,0,0
"A2.5-631","BLZ-1993",80,13515,13879,1997,1279,1643,4,0,57,0,1,0,0,0,0
"A2.5-631","BLZ-1993",80,13880,14119,1998,1644,1883,5,1,58,0,1,0,0,0,0
"A2.5-6310","BEN-1965-1",434,2159,2182,1965,1,24,0,1,52,0,0,0,1,0,0
"A2.5-6313","BEN-1965-2",434,2182,2191,1965,1,10,0,0,53,0,0,0,1,0,0
"A2.5-6313","BEN-1965-2",434,2192,2556,1966,11,375,1,0,54,0,0,0,1,0,0
"A2.5-6313","BEN-1965-2",434,2557,2907,1967,376,726,2,1,55,0,0,0,1,0,0
"A2.5-6316","BEN-1967-1",434,2907,2912,1967,1,6,0,1,28,0,0,0,1,0,0
"A2.5-6319","BEN-1967-2",434,2912,2921,1967,1,10,0,0,37,0,0,0,1,0,0
"A2.5-6319","BEN-1967-2",434,2922,3135,1968,11,224,1,1,38,0,0,0,1,0,0
"A2.5-6322","BEN-1968",434,3135,3287,1968,1,153,0,0,50,0,0,0,1,0,0
"A2.5-6322","BEN-1968",434,3288,3631,1969,154,497,1,1,51,0,0,0,1,0,0
"A2.5-6325","BEN-1969-1",434,3631,3634,1969,1,4,0,1,30,0,0,0,1,0,0
"A2.5-6328","BEN-1969-2",434,3634,3652,1969,1,19,0,0,39,0,0,0,1,0,0
"A2.5-6328","BEN-1969-2",434,3653,3779,1970,20,146,0,1,40,0,0,0,1,0,0
"A2.5-6331","BEN-1970",434,3779,4017,1970,1,239,1,0,54,0,0,0,1,0,0
"A2.5-6331","BEN-1970",434,4018,4382,1971,240,604,2,0,55,0,0,0,1,0,0
"A2.5-6331","BEN-1970",434,4383,4480,1972,605,702,2,1,56,0,0,0,1,0,0
"A2.5-6334","BEN-1972-1",434,4480,4682,1972,1,203,1,1,55,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,4683,4748,1972,1,66,0,0,39,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,4749,5113,1973,67,431,1,0,40,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,5114,5478,1974,432,796,2,0,41,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,5479,5843,1975,797,1161,3,0,42,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,5844,6209,1976,1162,1527,4,0,43,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,6210,6574,1977,1528,1892,5,0,44,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,6575,6939,1978,1893,2257,6,0,45,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,6940,7304,1979,2258,2622,7,0,46,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,7305,7670,1980,2623,2988,8,0,47,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,7671,8035,1981,2989,3353,9,0,48,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,8036,8400,1982,3354,3718,10,0,49,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,8401,8765,1983,3719,4083,11,0,50,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,8766,9131,1984,4084,4449,12,0,51,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,9132,9496,1985,4450,4814,13,0,52,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,9497,9861,1986,4815,5179,14,0,53,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,9862,10226,1987,5180,5544,15,0,54,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,10227,10592,1988,5545,5910,16,0,55,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,10593,10957,1989,5911,6275,17,0,56,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,10958,11322,1990,6276,6640,18,0,57,0,0,0,1,0,0
"A2.5-6337","BEN-1972-2",434,11323,11416,1991,6641,6734,18,1,58,0,0,0,1,0,0
"A2.5-634","BLZ-1998",80,14119,14244,1998,1,126,0,0,54,0,1,0,0,0,0
"A2.5-634","BLZ-1998",80,14245,14609,1999,127,491,1,0,55,0,1,0,0,0,0
"A2.5-634","BLZ-1998",80,14610,14975,2000,492,857,2,0,56,0,1,0,0,0,0
"A2.5-634","BLZ-1998",80,14976,15340,2001,858,1222,3,0,57,0,1,0,0,0,0
"A2.5-634","BLZ-1998",80,15341,15705,2002,1223,1587,4,0,58,0,1,0,0,0,0
"A2.5-634","BLZ-1998",80,15706,16070,2003,1588,1952,5,0,59,0,1,0,0,0,0
"A2.5-634","BLZ-1998",80,16071,16436,2004,1953,2318,6,1,60,0,1,0,0,0,0
"A2.5-6340","BEN-1991",434,11416,11687,1991,1,272,1,0,57,0,0,0,1,0,0
"A2.5-6340","BEN-1991",434,11688,12053,1992,273,638,2,0,58,0,0,0,1,0,0
"A2.5-6340","BEN-1991",434,12054,12418,1993,639,1003,3,0,59,0,0,0,1,0,0
"A2.5-6340","BEN-1991",434,12419,12783,1994,1004,1368,4,0,60,0,0,0,1,0,0
"A2.5-6340","BEN-1991",434,12784,13148,1995,1369,1733,5,0,61,0,0,0,1,0,0
"A2.5-6340","BEN-1991",434,13149,13243,1996,1734,1828,5,1,62,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,13243,13514,1996,1,272,1,0,63,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,13515,13879,1997,273,637,2,0,64,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,13880,14244,1998,638,1002,3,0,65,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,14245,14609,1999,1003,1367,4,0,66,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,14610,14975,2000,1368,1733,5,0,67,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,14976,15340,2001,1734,2098,6,0,68,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,15341,15705,2002,2099,2463,7,0,69,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,15706,16070,2003,2464,2828,8,0,70,0,0,0,1,0,0
"A2.5-6343","BEN-1996",434,16071,16436,2004,2829,3194,9,1,71,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,332,365,1960,1,34,0,0,36,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,366,730,1961,35,399,1,0,37,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,731,1095,1962,400,764,2,0,38,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,1096,1460,1963,765,1129,3,0,39,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,1461,1826,1964,1130,1495,4,0,40,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,1827,2191,1965,1496,1860,5,0,41,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,2192,2556,1966,1861,2225,6,0,42,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,2557,2921,1967,2226,2590,7,0,43,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,2922,3287,1968,2591,2956,8,0,44,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,3288,3652,1969,2957,3321,9,0,45,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,3653,4017,1970,3322,3686,10,0,46,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,4018,4382,1971,3687,4051,11,0,47,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,4383,4748,1972,4052,4417,12,0,48,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,4749,5113,1973,4418,4782,13,0,49,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,5114,5478,1974,4783,5147,14,0,50,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,5479,5843,1975,5148,5512,15,0,51,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,5844,6209,1976,5513,5878,16,0,52,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,6210,6574,1977,5879,6243,17,0,53,0,0,0,1,0,0
"A2.5-6346","MAA-1960",435,6575,6765,1978,6244,6434,18,1,54,0,0,0,1,0,0
"A2.5-6349","MAA-1978",435,6765,6939,1978,1,175,0,0,43,0,0,0,1,0,0
"A2.5-6349","MAA-1978",435,6940,7035,1979,176,271,1,1,44,0,0,0,1,0,0
"A2.5-6352","MAA-1979-1",435,7035,7086,1979,1,52,0,1,46,0,0,0,1,0,0
"A2.5-6355","MAA-1979-2",435,7086,7090,1979,1,5,0,1,45,0,0,0,1,0,0
"A2.5-6358","MAA-1979-3",435,7093,7304,1979,1,212,1,0,36,0,0,0,1,0,0
"A2.5-6358","MAA-1979-3",435,7305,7308,1980,213,216,1,1,37,0,0,0,1,0,0
"A2.5-6361","MAA-1980",435,7308,7670,1980,1,363,1,0,40,0,0,0,1,0,0
"A2.5-6361","MAA-1980",435,7671,8035,1981,364,728,2,0,41,0,0,0,1,0,0
"A2.5-6361","MAA-1980",435,8036,8400,1982,729,1093,3,0,42,0,0,0,1,0,0
"A2.5-6361","MAA-1980",435,8401,8765,1983,1094,1458,4,0,43,0,0,0,1,0,0
"A2.5-6361","MAA-1980",435,8766,9112,1984,1459,1805,5,1,44,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,9112,9131,1984,1,20,0,0,41,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,9132,9496,1985,21,385,1,0,42,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,9497,9861,1986,386,750,2,0,43,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,9862,10226,1987,751,1115,3,0,44,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,10227,10592,1988,1116,1481,4,0,45,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,10593,10957,1989,1482,1846,5,0,46,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,10958,11322,1990,1847,2211,6,0,47,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,11323,11687,1991,2212,2576,7,0,48,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,11688,12053,1992,2577,2942,8,0,49,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,12054,12418,1993,2943,3307,9,0,50,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,12419,12783,1994,3308,3672,10,0,51,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,12784,13148,1995,3673,4037,11,0,52,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,13149,13514,1996,4038,4403,12,0,53,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,13515,13879,1997,4404,4768,13,0,54,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,13880,14244,1998,4769,5133,14,0,55,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,14245,14609,1999,5134,5498,15,0,56,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,14610,14975,2000,5499,5864,16,0,57,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,14976,15340,2001,5865,6229,17,0,58,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,15341,15705,2002,6230,6594,18,0,59,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,15706,16070,2003,6595,6959,19,0,60,0,0,0,1,0,0
"A2.5-6364","MAA-1984",435,16071,16436,2004,6960,7325,20,1,61,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,276,365,1960,1,90,0,0,44,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,366,730,1961,91,455,1,0,45,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,731,1095,1962,456,820,2,0,46,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,1096,1460,1963,821,1185,3,0,47,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,1461,1826,1964,1186,1551,4,0,48,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,1827,2191,1965,1552,1916,5,0,49,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,2192,2556,1966,1917,2281,6,0,50,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,2557,2921,1967,2282,2646,7,0,51,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,2922,3287,1968,2647,3012,8,0,52,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,3288,3652,1969,3013,3377,9,0,53,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,3653,4017,1970,3378,3742,10,0,54,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,4018,4382,1971,3743,4107,11,0,55,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,4383,4748,1972,4108,4473,12,0,56,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,4749,5113,1973,4474,4838,13,0,57,0,0,0,1,0,0
"A2.5-6367","NIR-1960",436,5114,5218,1974,4839,4943,14,1,58,0,0,0,1,0,0
"A2.5-637","GUA-1873",90,-31621,-31411,1873,1,211,1,0,38,0,1,0,0,0,0
"A2.5-637","GUA-1873",90,-31410,-31046,1874,212,576,2,0,39,0,1,0,0,0,0
"A2.5-637","GUA-1873",90,-31045,-30681,1875,577,941,3,0,40,0,1,0,0,0,0
"A2.5-637","GUA-1873",90,-30680,-30315,1876,942,1307,4,0,41,0,1,0,0,0,0
"A2.5-637","GUA-1873",90,-30314,-29950,1877,1308,1672,5,0,42,0,1,0,0,0,0
