us,id,amrev,amaff,sumam,fedpet,constit,sgam
425/0025,4330,0,0,0,1,1,0
425/0073,4333,0,0,0,0,0,0
425/0073,4332,0,1,1,0,0,0
425/0080,4334,0,0,0,0,1,0
425/0094,4335,1,0,1,0,0,0
425/0130,4336,0,0,0,0,0,0
425/0164,4337,0,0,0,1,0,0
425/0185,4338,1,1,2,0,0,0
425/0219,4339,1,3,4,1,0,0
425/0231,4340,0,0,0,0,0,0
425/0238,4341,0,1,1,0,1,0
425/0257,4342,1,0,1,0,0,0
425/0262,4343,0,0,0,0,0,0
425/0268,4344,0,0,0,0,0,0
425/0273,4345,1,0,1,0,0,0
425/0284,4346,1,2,3,1,0,0
425/0308,4348,0,0,0,0,1,0
425/0308,4347,0,0,0,0,1,1
425/0341,4349,0,0,0,0,1,0
425/0352,4350,0,0,0,1,0,0
425/0391,4352,0,1,1,1,1,0
425/0391,4351,0,0,0,0,1,0
425/0435,4353,0,0,0,1,1,0
425/0457,4354,0,0,0,0,0,0
425/0460,4355,0,0,0,0,0,0
425/0463,4357,0,0,0,0,0,0
425/0463,4356,0,0,0,0,0,0
425/0484,4358,0,0,0,0,0,0
425/0501,4359,0,0,0,0,1,0
425/0536,4360,0,0,0,0,0,0
425/0559,4361,0,0,0,0,0,0
425/0560,4362,0,3,3,0,0,0
425/0564,4363,0,0,0,1,1,0
425/0610,4364,0,0,0,0,1,0
425/0637,4365,0,0,0,0,1,0
425/0649,4366,0,0,0,0,0,0
425/0662,4367,0,1,1,0,0,1
425/0662,4368,0,0,0,1,0,0
425/0675,4369,0,0,0,0,0,0
425/0682,4370,2,0,2,0,0,1
425/0738,4371,2,0,2,0,0,1
425/0748,4372,0,3,3,0,1,0
425/0791,4373,0,0,0,1,0,0
425/0794,4374,0,0,0,0,0,0
425/0800,4375,0,0,0,0,0,0
425/0800,4376,0,0,0,1,0,0
425/0807,4377,0,0,0,1,0,0
425/0820,4378,0,0,0,0,0,0
425/0840,4379,1,0,1,0,0,0
425/0917,4380,0,0,0,0,0,0
425/0946,4382,0,0,0,0,0,0
425/0946,4381,0,0,0,0,0,0
425/0963,4383,0,0,0,0,0,0
425/0982,4384,0,0,0,0,0,0
425/0998,4385,0,0,0,0,0,0
426/0001,4386,1,0,1,1,0,0
426/0026,4387,0,0,0,0,1,0
426/0026,4388,2,1,3,1,1,0
426/0067,4389,0,4,4,1,1,0
426/0088,4390,0,2,2,1,0,0
426/0128,4392,2,1,3,0,0,0
426/0128,4391,2,0,2,0,0,0
426/0148,4393,1,3,4,0,0,0
426/0167,4394,5,0,5,0,0,0
426/0200,4395,0,6,6,1,0,0
426/0229,4396,1,1,2,1,1,0
426/0271,4397,0,2,2,1,0,0
426/0283,4398,0,0,0,0,1,0
426/0290,4399,0,0,0,0,0,0
426/0310,4400,0,0,0,0,0,0
426/0312,4401,1,0,1,0,1,1
426/0317,4402,0,0,0,1,1,0
426/0341,4403,1,0,1,0,1,0
426/0363,4404,0,0,0,0,1,0
426/0373,4405,1,0,1,0,0,1
426/0394,4406,0,0,0,0,0,0
426/0407,4407,1,0,1,0,0,1
426/0438,4408,0,1,1,0,0,0
426/0465,4409,0,0,0,0,0,0
426/0471,4410,1,2,3,0,0,0
426/0476,4411,0,0,0,0,0,0
426/0479,4412,0,0,0,0,0,0
426/0482,4413,4,1,5,0,1,0
426/0500,4414,0,0,0,1,0,0
426/0529,4415,2,1,3,1,1,0
426/0548,4416,0,1,1,1,0,0
426/0572,4417,0,0,0,0,0,1
426/0610,4418,0,0,0,0,1,1
426/0610,4419,0,0,0,0,1,0
426/0637,4420,0,0,0,0,1,0
426/0660,4422,0,0,0,0,0,0
426/0660,4421,0,0,0,0,0,0
426/0668,4423,3,3,6,0,1,0
426/0696,4424,0,0,0,0,1,0
426/0736,4425,1,2,3,0,1,1
426/0776,4427,0,0,0,1,0,0
426/0776,4426,0,2,2,0,0,0
426/0794,4428,0,0,0,0,1,0
426/0833,4430,0,0,0,0,1,0
426/0833,4429,4,5,9,0,1,0
426/0901,4431,0,0,0,0,0,0
426/0913,4432,0,0,0,0,0,0
426/0925,4433,0,0,0,0,0,0
427/0001,4434,0,0,0,0,0,0
427/0038,4435,1,0,1,1,1,0
427/0050,4436,0,0,0,0,1,0
427/0097,4437,0,0,0,1,1,0
427/0123,4438,0,0,0,1,0,0
427/0132,4439,2,0,2,0,0,0
427/0160,4443,1,3,4,0,0,1
427/0160,4442,1,4,5,0,0,1
427/0160,4440,1,3,4,0,0,1
427/0160,4441,0,0,0,0,0,0
427/0215,4444,1,0,1,0,1,1
427/0236,4445,1,0,1,0,1,1
427/0246,4446,3,1,4,0,0,0
427/0273,4447,3,2,5,0,0,1
427/0297,4448,0,0,0,0,1,0
427/0307,4449,1,4,5,0,1,0
427/0328,4450,5,1,6,0,1,0
427/0347,4451,0,2,2,0,1,0
427/0390,4452,6,1,7,1,0,0
427/0390,4453,6,1,7,0,0,0
427/0424,4454,0,5,5,0,1,0
427/0445,4455,1,0,1,0,1,1
427/0445,4456,3,2,5,0,1,1
427/0461,4457,0,0,0,0,0,0
427/0463,4458,0,1,1,0,1,1
427/0495,4459,0,0,0,1,1,0
427/0524,4460,0,0,0,0,1,0
427/0539,4461,7,0,7,0,1,0
427/0618,4462,0,0,0,0,1,0
427/0639,4463,0,0,0,0,0,0
428/0001,4464,1,0,1,1,1,0
428/0001,4465,0,1,1,0,1,0
428/0052,4467,0,0,0,0,1,0
428/0052,4466,1,0,1,0,1,0
428/0106,4468,0,0,0,0,1,0
428/0132,4469,0,0,0,0,0,0
428/0132,4470,0,0,0,0,0,0
428/0153,4471,1,0,1,0,1,1
428/0242,4472,1,0,1,0,1,1
428/0262,4473,0,0,0,0,1,1
428/0280,4474,0,0,0,0,1,1
428/0325,4475,0,0,0,0,1,1
428/0364,4476,4,0,4,0,1,0
428/0397,4477,4,0,4,0,0,0
428/0433,4478,0,0,0,1,0,0
428/0465,4480,4,4,8,0,0,0
428/0465,4479,0,1,1,0,0,0
428/0543,4482,0,0,0,0,1,0
428/0543,4481,0,1,1,1,1,0
428/0579,4483,1,2,3,0,0,1
428/0905,4484,0,0,0,0,0,0
428/0907,4485,0,0,0,0,0,0
428/0910,4486,0,0,0,0,0,0
428/0911,4487,0,0,0,0,0,0
428/0913,4489,0,0,0,0,0,0
428/0913,4488,0,0,0,0,0,0
429/0001,4490,0,0,0,1,1,0
429/0005,4491,0,0,0,1,1,0
429/0006,4492,0,0,0,1,0,0
429/0010,4493,0,0,0,1,0,0
429/0014,4494,0,0,0,1,1,0
429/0017,4495,0,0,0,0,0,0
429/0020,4496,0,0,0,0,0,0
429/0024,4497,0,0,0,1,0,0
429/0028,4498,0,0,0,0,0,0
429/0032,4499,0,2,2,1,0,0
429/0060,4500,0,1,1,0,0,1
429/0065,4501,0,0,0,0,0,0
429/0066,4502,0,0,0,0,0,0
429/0068,4503,0,0,0,0,0,0
429/0078,4504,0,2,2,0,1,0
429/0097,4505,0,0,0,0,1,0
429/0118,4506,0,2,2,0,0,1
429/0121,4507,0,0,0,1,1,0
429/0122,4508,0,0,0,0,1,0
429/0125,4509,10,5,15,0,0,1
429/0125,4510,10,5,15,0,0,1
429/0163,4511,0,0,0,0,0,1
429/0165,4512,0,0,0,0,0,0
429/0167,4513,5,1,6,0,1,0
429/0181,4514,0,0,0,1,1,0
429/0190,4515,1,0,1,0,1,0
429/0229,4516,1,1,2,0,0,1
429/0229,4517,0,0,0,0,0,0
429/0245,4518,0,0,0,0,1,0
429/0252,4519,0,2,2,0,1,0
429/0274,4520,0,0,0,0,1,0
429/0288,4522,0,0,0,0,1,0
429/0288,4521,0,0,0,1,1,0
429/0298,4523,0,0,0,0,0,0
429/0305,4524,1,0,1,0,0,0
429/0318,4525,0,0,0,0,1,0
429/0338,4526,0,0,0,0,1,0
429/0363,4528,1,0,1,0,0,0
429/0363,4527,1,0,1,0,0,0
429/0396,4529,0,1,1,0,0,0
429/0399,4530,0,0,0,0,0,0
429/0401,4531,0,0,0,0,0,0
429/0413,4532,0,0,0,1,0,0
429/0452,4533,0,0,0,1,1,0
429/0477,4534,0,0,0,0,0,0
429/0492,4535,0,0,0,0,1,0
429/0501,4536,0,0,0,0,0,0
429/0507,4537,3,0,3,1,0,0
429/0545,4538,1,0,1,0,1,1
429/0569,4539,0,0,0,0,0,0
429/0589,4540,1,1,2,0,1,0
429/0610,4541,0,0,0,0,0,0
429/0624,4542,0,0,0,0,1,0
429/0642,4543,0,0,0,1,0,0
429/0648,4544,0,0,0,0,0,0
429/0651,4545,0,0,0,0,0,0
429/0808,4546,0,0,0,0,0,0
429/0808,4547,0,0,0,0,0,0
429/0869,4548,0,0,0,0,0,0
429/0871,4549,0,0,0,0,0,0
429/0877,4550,0,0,0,0,0,0
429/0900,4551,0,0,0,0,0,0
429/0904,4552,0,0,0,0,0,0
429/0909,4553,0,0,0,1,0,0
429/0911,4554,0,0,0,0,0,0
429/0928,4555,0,0,0,0,0,0
429/0930,4556,0,0,0,0,0,0
429/0932,4558,0,0,0,0,0,0
429/0932,4557,0,0,0,0,0,0
429/0944,4559,0,0,0,0,0,0
429/0945,4560,0,0,0,0,0,0
429/0964,4561,0,0,0,0,0,0
429/0968,4562,0,0,0,0,0,0
429/0986,4563,0,0,0,0,0,0
429/0989,4564,0,0,0,0,0,0
429/0990,4565,0,0,0,0,0,0
429/1004,4566,0,0,0,0,0,0
429/1012,4567,0,0,0,0,0,0
429/1027,4568,0,0,0,0,0,0
429/1029,4569,0,0,0,0,0,0
429/1052,4570,0,0,0,0,0,0
429/1053,4571,0,0,0,0,0,0
429/1054,4572,0,0,0,0,0,0
429/1057,4573,0,0,0,0,0,0
429/1111,4574,0,0,0,0,0,0
429/1120,4575,0,0,0,0,0,0
429/1121,4576,0,0,0,0,0,0
430/0001,4578,0,0,0,0,0,0
430/0001,4579,0,1,1,0,0,0
430/0001,4577,0,0,0,0,0,0
430/0073,4581,0,0,0,0,0,0
430/0073,4580,0,0,0,1,1,0
430/0073,4582,0,0,0,1,1,0
430/0073,4583,0,0,0,1,1,0
430/0099,4584,0,0,0,1,0,0
430/0112,4586,1,0,1,1,0,0
430/0112,4585,1,1,2,0,0,0
430/0112,4587,0,0,0,0,0,0
430/0140,4588,0,0,0,1,0,0
430/0141,4589,0,2,2,0,0,0
430/0144,4590,3,0,3,0,1,0
430/0188,4591,0,0,0,0,1,0
430/0199,4592,0,0,0,1,1,0
430/0243,4593,0,0,0,0,0,0
430/0259,4594,0,0,0,0,1,0
430/0274,4595,0,0,0,0,1,0
430/0290,4596,0,2,2,0,0,0
430/0308,4597,0,0,0,0,1,0
430/0313,4598,0,0,0,1,1,0
430/0322,4599,0,0,0,0,0,0
430/0325,4600,0,0,0,0,0,0
430/0327,4601,0,1,1,0,0,0
430/0349,4602,0,0,0,0,1,0
430/0372,4603,0,0,0,1,0,0
430/0387,4604,1,0,1,0,1,0
430/0442,4606,1,1,2,0,1,0
430/0442,4605,0,0,0,0,1,0
430/0462,4607,0,0,0,0,0,0
430/0482,4608,0,0,0,0,1,0
430/0519,4609,2,4,6,0,0,1
430/0550,4610,0,0,0,0,0,0
430/0551,4611,1,1,2,0,1,0
430/0564,4612,0,0,0,1,1,0
430/0584,4613,4,0,4,0,0,1
430/0634,4614,0,0,0,1,1,0
430/0641,4615,0,0,0,1,1,0
430/0651,4616,1,2,3,0,1,0
430/0703,4617,0,0,0,0,0,1
430/0704,4618,0,0,0,0,0,0
430/0705,4619,0,0,0,0,1,0
430/0723,4620,0,0,0,0,0,0
430/0725,4622,0,0,0,0,0,0
430/0725,4621,0,0,0,1,0,0
430/0725,4623,0,0,0,1,0,0
430/0762,4624,1,0,1,0,1,0
430/0787,4625,0,0,0,0,1,0
430/0817,4626,1,0,1,0,1,0
430/0920,4627,0,0,0,0,0,0
430/0922,4628,0,0,0,0,0,0
430/0938,4629,0,0,0,0,0,0
430/0951,4630,0,0,0,0,0,0
430/0975,4631,0,0,0,0,0,0
430/0977,4632,0,0,0,0,0,0
431/0001,4633,0,1,1,0,1,0
431/0063,4634,0,0,0,0,0,0
431/0085,4635,1,4,5,0,1,0
431/0099,4636,1,1,2,0,1,0
431/0099,4639,0,0,0,1,1,0
431/0099,4638,0,2,2,1,1,0
431/0099,4637,0,0,0,1,1,0
431/0105,4640,0,0,0,0,1,0
431/0119,4641,2,4,6,0,1,1
431/0145,4642,0,0,0,0,1,0
431/0159,4643,0,0,0,0,0,0
431/0161,4644,0,0,0,0,0,0
431/0169,4645,0,0,0,0,0,0
431/0171,4646,0,0,0,0,1,0
431/0174,4647,0,0,0,1,1,0
431/0181,4648,0,0,0,1,1,0
431/0195,4649,0,0,0,0,0,0
431/0209,4650,1,1,2,0,1,0
431/0265,4651,4,1,5,0,0,1
431/0291,4652,2,1,3,0,0,0
431/0322,4653,0,0,0,0,0,0
431/0324,4655,0,1,1,0,0,0
431/0324,4654,0,0,0,0,0,0
431/0395,4658,0,0,0,0,0,1
431/0395,4657,0,0,0,0,0,0
431/0395,4656,0,0,0,0,0,1
431/0407,4660,0,0,0,0,1,0
431/0407,4659,0,0,0,0,1,0
431/0407,4661,0,0,0,1,1,0
431/0407,4662,0,0,0,0,1,0
431/0434,4663,0,0,0,0,0,0
431/0471,4664,2,1,3,0,1,0
431/0494,4665,0,0,0,0,1,0
431/0553,4666,2,1,3,0,0,0
431/0563,4667,0,0,0,0,0,0
431/0581,4668,2,0,2,0,0,0
431/0595,4669,0,1,1,0,1,0
431/0606,4670,0,1,1,1,1,0
431/0633,4671,0,2,2,0,1,0
431/0651,4672,0,0,0,0,1,0
431/0666,4673,0,0,0,0,0,0
431/0678,4674,0,2,2,0,1,0
431/0720,4675,0,2,2,0,0,0
431/0767,4676,0,0,0,0,1,0
431/0783,4677,0,0,0,1,1,0
431/0801,4678,0,1,1,0,1,0
431/0816,4679,1,1,2,0,1,0
431/0816,4680,0,0,0,0,1,0
431/0816,4681,1,1,2,0,1,0
431/0816,4682,0,0,0,0,1,0
431/0864,4683,0,0,0,1,0,0
431/0925,4684,0,0,0,0,0,0
431/0943,4685,0,0,0,0,0,0
431/0961,4686,0,0,0,0,0,0
431/0973,4687,0,0,0,0,0,0
432/0001,4688,0,0,0,0,1,0
432/0023,4689,0,0,0,0,1,0
432/0040,4690,0,0,0,1,0,0
432/0043,4691,0,0,0,0,1,0
432/0046,4693,0,0,0,1,0,0
432/0046,4692,0,0,0,0,0,0
432/0063,4694,2,8,10,0,0,1
432/0063,4695,0,0,0,0,0,0
432/0098,4696,0,0,0,0,1,0
432/0137,4697,0,0,0,0,1,0
432/0161,4698,0,0,0,0,1,0
432/0173,4699,0,0,0,0,0,0
432/0183,4700,1,0,1,0,0,0
432/0197,4701,0,0,0,0,1,0
432/0233,4702,0,0,0,0,0,0
432/0249,4704,0,0,0,0,0,0
432/0249,4703,2,1,3,0,0,0
432/0282,4705,1,0,1,0,1,0
432/0312,4706,0,0,0,0,0,0
432/0333,4707,0,0,0,0,1,0
432/0355,4708,0,0,0,0,0,0
432/0385,4709,0,0,0,0,0,0
432/0404,4710,0,1,1,0,0,0
432/0416,4711,0,0,0,0,0,0
432/0438,4712,1,1,2,0,0,0
432/0464,4713,1,1,2,0,1,0
432/0491,4714,0,0,0,0,0,0
432/0519,4715,0,2,2,0,1,0
432/0526,4716,0,0,0,0,0,0
432/0910,4717,0,0,0,0,0,0
432/0911,4718,0,0,0,0,0,0
433/0001,4719,0,1,1,1,1,0
433/0025,4723,0,0,0,0,0,0
433/0025,4722,0,0,0,0,0,0
433/0025,4720,0,0,0,0,0,0
433/0025,4721,0,0,0,0,0,0
433/0036,4724,0,3,3,0,0,0
433/0072,4725,1,0,1,0,0,1
433/0119,4726,1,1,2,0,1,1
433/0148,4727,0,0,0,1,0,0
433/0165,4728,2,0,2,0,0,1
433/0186,4729,0,0,0,0,1,0
433/0229,4730,2,1,3,0,1,1
433/0267,4731,1,2,3,0,0,1
433/0299,4732,0,4,4,0,0,0
433/0321,4733,0,3,3,0,0,0
433/0350,4734,3,6,9,0,1,1
433/0406,4735,0,2,2,0,1,0
433/0425,4736,0,0,0,1,1,0
433/0562,4737,0,0,0,0,1,0
433/0584,4738,0,1,1,0,1,0
433/0623,4739,0,0,0,0,0,0
433/0667,4740,0,0,0,0,1,0
433/0672,4741,0,0,0,0,1,0
433/0676,4742,0,0,0,0,1,0
433/0682,4743,0,0,0,0,1,0
433/0915,4744,0,0,0,0,0,0
434/0001,4745,0,0,0,0,0,0
434/0005,4746,0,0,0,0,1,0
434/0009,4747,0,0,0,0,0,0
434/0012,4748,0,0,0,0,1,0
434/0022,4749,0,0,0,0,0,0
434/0035,4750,0,0,0,0,0,0
434/0047,4751,0,0,0,1,1,0
434/0059,4752,0,1,1,0,0,0
434/0077,4753,0,0,0,1,0,0
434/0099,4754,0,0,0,0,0,0
434/0100,4755,0,0,0,0,1,0
434/0106,4756,0,0,0,0,1,0
434/0125,4757,0,0,0,0,1,0
434/0136,4758,0,2,2,0,0,0
434/0158,4759,0,0,0,0,0,0
434/0159,4760,0,0,0,1,0,0
434/0192,4761,1,1,2,0,0,0
434/0220,4762,0,0,0,0,1,0
434/0236,4763,0,0,0,0,0,0
434/0241,4768,0,0,0,0,0,0
434/0241,4764,0,0,0,0,0,0
434/0241,4766,0,0,0,0,0,0
434/0241,4765,0,0,0,0,0,0
434/0241,4767,0,0,0,0,0,0
434/0246,4769,0,0,0,0,1,0
434/0257,4770,1,0,1,0,0,0
434/0275,4771,0,0,0,0,0,0
434/0308,4772,0,2,2,0,0,1
434/0332,4773,0,0,0,0,0,0
434/0335,4774,0,0,0,1,0,0
434/0356,4775,0,0,0,0,0,0
434/0357,4776,1,1,2,0,1,0
434/0374,4777,0,1,1,0,1,0
434/0412,4778,1,2,3,0,0,0
434/0425,4779,0,0,0,0,0,0
434/0429,4780,0,3,3,0,1,0
434/0452,4781,0,1,1,0,1,0
434/0497,4782,0,0,0,0,1,0
434/0528,4783,0,0,0,0,0,0
434/0542,4784,0,0,0,0,0,0
434/0555,4785,0,1,1,0,0,0
434/0575,4786,1,1,2,0,0,0
434/0586,4787,2,0,2,0,0,0
434/0875,4788,0,0,0,0,0,0
434/0875,4789,0,0,0,1,0,0
434/0878,4790,0,0,0,0,0,0
434/0880,4791,0,0,0,0,0,0
434/0895,4792,0,0,0,0,0,0
434/0896,4793,0,0,0,0,0,0
434/0907,4794,0,0,0,0,0,0
434/0908,4795,0,0,0,0,0,0
434/0910,4797,0,0,0,0,0,0
434/0910,4796,0,0,0,0,0,0
434/0910,4798,0,0,0,0,0,0
434/0911,4799,0,0,0,0,0,0
434/0913,4800,0,0,0,0,0,0
434/0915,4801,0,0,0,0,0,0
434/0930,4802,0,0,0,0,0,0
434/0931,4803,0,0,0,0,0,0
434/0935,4804,0,0,0,0,0,0
434/0945,4805,0,0,0,0,0,0
434/0975,4806,0,0,0,0,0,0
434/0980,4807,0,0,0,0,0,0
434/0989,4808,0,0,0,0,0,0
434/1000,4809,0,0,0,0,0,0
434/1001,4810,0,0,0,0,0,0
434/1023,4811,0,0,0,0,0,0
434/1026,4812,0,0,0,0,0,0
434/1026,4813,0,0,0,1,0,0
434/1028,4814,0,0,0,0,0,0
434/1041,4815,0,0,0,0,0,0
434/1052,4816,0,0,0,0,0,0
434/1080,4817,0,0,0,0,0,0
434/1088,4818,0,0,0,0,0,0
435/0001,4819,0,0,0,1,0,0
435/0001,4820,0,0,0,1,0,0
435/0006,4822,0,0,0,0,0,0
435/0006,4821,0,0,0,0,0,0
435/0021,4823,0,0,0,0,0,0
435/0040,4824,1,0,1,1,0,0
435/0078,4825,0,1,1,0,1,0
435/0110,4826,1,0,1,1,0,0
435/0151,4827,1,3,4,0,0,1
435/0191,4828,2,6,8,0,0,1
435/0213,4829,0,0,0,1,1,0
435/0223,4830,0,1,1,0,1,0
435/0247,4831,1,0,1,0,0,0
435/0268,4832,0,0,0,1,0,0
435/0291,4833,1,0,1,0,1,0
435/0313,4834,0,0,0,1,1,0
435/0333,4835,0,0,0,0,1,0
435/0349,4836,0,3,3,0,0,0
435/0371,4837,0,0,0,1,0,0
435/0381,4838,1,1,2,0,0,0
435/0389,4839,0,2,2,0,0,1
435/0444,4840,1,0,1,0,0,0
435/0475,4841,1,0,1,0,1,0
435/0497,4842,1,1,2,0,0,1
435/0519,4843,1,2,3,0,0,0
435/0519,4844,1,2,3,0,0,0
435/0559,4845,0,0,0,0,0,0
435/0561,4846,1,0,1,0,0,0
435/0589,4847,0,0,0,0,0,0
435/0618,4848,1,0,1,0,1,0
435/0647,4849,1,0,1,0,0,0
435/0679,4850,0,0,0,0,0,0
435/0702,4851,2,6,8,0,0,1
435/0734,4852,0,0,0,0,1,0
435/0765,4853,2,1,3,0,1,0
435/0829,4854,4,0,4,0,1,0
435/0850,4855,0,0,0,1,1,0
435/0908,4856,0,0,0,0,0,0
435/0909,4858,0,0,0,0,0,0
435/0909,4857,0,0,0,0,0,0
435/0934,4859,0,0,0,0,0,0
435/0938,4860,0,0,0,0,0,0
435/0957,4861,0,0,0,0,0,0
435/0977,4862,0,0,0,0,0,0
435/0982,4863,0,0,0,0,0,0
435/0989,4864,0,0,0,0,0,0
435/0991,4865,0,0,0,0,0,0
435/1000,4866,0,0,0,0,0,0
435/1004,4867,0,0,0,0,0,0
435/1011,4868,0,0,0,0,0,0
435/1013,4869,0,0,0,0,0,0
435/1014,4870,0,0,0,0,0,0
435/1018,4871,0,0,0,0,0,0
436/0001,4872,0,0,0,0,1,0
436/0031,4873,0,0,0,1,0,0
436/0032,4874,0,0,0,1,0,0
436/0049,4875,2,1,3,0,0,0
436/0084,4876,0,0,0,0,1,0
436/0103,4877,0,1,1,1,0,0
436/0128,4878,0,0,0,0,0,0
436/0149,4880,0,0,0,0,1,0
436/0149,4881,0,0,0,0,1,0
436/0149,4879,0,3,3,0,1,0
436/0180,4882,1,1,2,0,0,0
436/0238,4883,0,0,0,0,0,0
436/0268,4884,0,0,0,1,0,0
436/0293,4885,0,0,0,0,1,0
436/0307,4886,3,7,10,1,1,0
436/0340,4888,0,0,0,1,0,0
436/0340,4887,0,0,0,1,0,0
436/0371,4889,0,0,0,0,1,0
436/0407,4890,1,0,1,0,0,0
436/0412,4891,0,0,0,0,1,0
436/0447,4892,0,1,1,0,1,0
436/0478,4893,0,0,0,0,1,0
436/0493,4894,0,0,0,0,0,0
436/0499,4895,0,0,0,0,1,0
436/0519,4897,0,0,0,0,0,0
436/0519,4898,0,0,0,1,0,0
436/0519,4896,1,3,4,0,0,0
436/0547,4900,2,2,4,0,1,1
436/0547,4899,2,2,4,0,1,1
436/0584,4901,0,1,1,0,0,0
436/0604,4902,1,0,1,1,0,0
436/0618,4903,0,0,0,0,0,0
436/0631,4907,0,0,0,0,0,0
436/0631,4906,0,0,0,0,0,0
436/0631,4905,0,0,0,0,0,0
436/0631,4904,0,0,0,0,0,0
436/0658,4908,1,0,1,0,0,0
436/0725,4909,1,1,2,0,0,0
436/0725,4910,1,1,2,1,0,0
436/0748,4911,0,0,0,0,0,0
436/0775,4917,0,0,0,0,0,0
436/0775,4912,2,2,4,1,0,0
436/0775,4914,0,0,0,0,0,0
436/0775,4915,0,0,0,0,0,0
436/0775,4916,0,0,0,0,0,0
436/0775,4913,0,0,0,0,0,0
436/0816,4918,0,2,2,0,0,0
436/0850,4919,0,0,0,0,1,0
436/0931,4920,0,0,0,0,0,0
436/0932,4921,0,0,0,0,0,0
436/0935,4922,0,0,0,0,0,0
436/0941,4923,0,0,0,0,0,0
436/0950,4925,0,0,0,0,0,0
436/0950,4924,0,0,0,0,0,0
436/0953,4926,0,0,0,0,0,0
436/0962,4927,0,0,0,0,0,0
437/0001,4928,0,0,0,0,1,0
437/0019,4929,0,0,0,0,1,0
437/0028,4930,1,0,1,0,1,1
437/0054,4931,0,0,0,0,1,0
437/0082,4932,0,0,0,1,1,0
437/0117,4937,2,4,6,0,1,0
437/0117,4936,2,4,6,0,1,0
437/0117,4935,2,4,6,0,1,0
437/0117,4933,2,4,6,0,1,0
437/0117,4934,2,4,6,0,1,0
437/0153,4938,2,3,5,1,0,0
437/0214,4939,0,3,3,1,0,0
437/0255,4940,1,0,1,0,0,1
437/0267,4941,1,1,2,0,1,0
437/0298,4942,0,0,0,1,0,0
437/0322,4943,0,0,0,0,0,0
437/0340,4944,0,0,0,0,0,0
437/0365,4945,0,0,0,0,0,0
437/0385,4946,0,0,0,0,1,0
437/0411,4947,0,1,1,0,0,0
437/0411,4948,0,0,0,0,0,0
437/0411,4949,0,0,0,1,0,0
437/0443,4950,0,2,2,0,0,0
437/0463,4951,0,0,0,0,0,0
437/0478,4952,0,0,0,0,0,0
437/0483,4953,0,1,1,0,0,0
437/0518,4954,2,1,3,0,1,0
437/0535,4955,0,2,2,0,0,1
437/0556,4956,1,0,1,0,0,0
437/0584,4957,1,2,3,1,0,0
437/0601,4958,0,0,0,0,0,0
437/0617,4959,0,1,1,0,1,0
437/0634,4960,1,0,1,0,0,0
437/0634,4961,2,0,2,1,0,0
437/0655,4962,0,0,0,1,0,0
437/0678,4963,3,3,6,0,0,1
437/0909,4964,0,0,0,0,0,0
437/0911,4965,0,0,0,0,0,0
438/0001,4966,0,1,1,0,1,0
438/0041,4967,0,0,0,1,0,0
438/0059,4969,11,2,13,1,1,0
438/0059,4968,11,2,13,0,1,0
438/0104,4970,0,4,4,0,1,1
438/0154,4971,0,2,2,0,1,1
438/0189,4972,0,0,0,1,0,0
438/0190,4973,0,0,0,0,0,0
438/0204,4974,0,1,1,0,1,0
438/0234,4975,1,0,1,0,1,0
438/0265,4976,27,12,39,0,1,1
438/0422,4977,1,0,1,1,0,0
438/0478,4978,0,0,0,1,0,0
438/0531,4979,2,2,4,0,0,1
438/0567,4980,2,0,2,0,0,1
438/0586,4981,0,0,0,0,1,0
438/0637,4982,2,0,2,0,1,0
438/0645,4983,15,1,16,0,0,0
438/0696,4984,0,14,14,1,0,0
438/0726,4985,2,5,7,1,1,0
438/0781,4986,0,0,0,0,1,0
438/0905,4987,0,0,0,0,0,0
438/0906,4988,0,0,0,0,0,0
439/0001,4989,0,0,0,0,0,0
439/0008,4991,0,0,0,0,0,0
439/0008,4990,0,0,0,0,0,0
439/0009,4992,0,0,0,1,0,0
439/0014,4993,0,0,0,0,1,0
439/0024,4994,0,0,0,0,0,0
439/0030,4995,0,0,0,1,0,0
439/0032,4996,0,0,0,0,0,0
439/0060,4997,0,0,0,0,1,0
439/0089,4998,0,0,0,0,0,0
439/0096,4999,0,0,0,0,1,0
439/0096,5000,0,0,0,0,1,0
439/0128,5001,0,1,1,0,1,0
439/0170,5002,0,0,0,0,1,0
439/0170,5003,0,0,0,1,1,0
439/0180,5004,0,0,0,0,0,0
439/0212,5005,0,0,0,0,1,0
439/0234,5006,0,1,1,1,0,0
439/0259,5007,1,0,1,0,1,0
439/0280,5008,0,0,0,0,0,0
439/0281,5009,0,0,0,0,0,0
439/0282,5010,0,0,0,0,1,0
439/0299,5011,0,0,0,0,0,0
439/0299,5012,2,1,3,0,0,0
439/0320,5013,0,0,0,0,0,0
439/0322,5014,0,1,1,0,0,1
439/0357,5015,1,0,1,0,1,1
439/0379,5016,0,1,1,0,1,0
439/0410,5017,2,0,2,0,1,0
439/0419,5018,0,0,0,0,0,0
439/0438,5019,0,0,0,0,1,0
439/0459,5020,0,0,0,0,1,0
439/0461,5023,0,0,0,0,0,0
439/0461,5022,0,0,0,0,0,0
439/0461,5021,0,0,0,0,0,0
439/0461,5024,0,0,0,0,0,0
439/0461,5025,0,0,0,0,0,0
439/0463,5026,0,1,1,0,0,1
439/0508,5027,0,1,1,1,0,0
439/0522,5028,2,1,3,0,0,0
